,,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,11,1,0,,22.0,10101.0,,190.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,1,,22.0,10099.0,,170.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,2,94.0,,22.0,10098.0,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,1,3,83.0,,17.0,10094.0,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,1,4,78.0,,22.0,10091.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,1,5,83.0,,28.0,10084.0,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,1,6,89.0,,28.0,10069.0,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,1,7,78.0,,28.0,10061.0,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,1,8,89.0,,33.0,10050.0,,,93.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,1,9,94.0,,33.0,10041.0,,,77.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,1,10,,33.0,10031.0,,230.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,11,,33.0,10028.0,,230.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,12,,28.0,10025.0,,240.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,13,,22.0,10025.0,,240.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,14,,22.0,10025.0,,230.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,15,,17.0,10031.0,,240.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,16,,17.0,10032.0,,250.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,17,,17.0,10022.0,,240.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,18,,,6.0,10014.0,,,98.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,1,19,,10004.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,1,20,,,9994.0,,240.0,88.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,21,,,9992.0,,250.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,22,,,9996.0,,240.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,1,23,,,9998.0,,260.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,2,0,,,0.0,10009.0,,,31.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,2,1,,,6.0,10018.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,2,2,,,6.0,10024.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,2,3,,,6.0,10022.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,2,4,,10021.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,2,5,,10015.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,2,6,,10014.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,2,7,,10011.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,2,8,,10015.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,2,9,,10017.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,2,10,,10021.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,2,11,,10030.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,2,12,,-6.0,10047.0,,260.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,2,13,,-6.0,10060.0,,260.0,51.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,11,2,14,,,0.0,10075.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,2,15,,11.0,10085.0,,270.0,41.0,,2.0,,0.0,-9999.0,,723630-23047-2017
2017,11,2,16,,11.0,10087.0,,300.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,2,17,,-6.0,10092.0,,330.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,2,18,,10096.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,2,19,,11.0,10102.0,,360.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,2,20,,22.0,10109.0,,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,2,21,,33.0,10115.0,,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,2,22,,33.0,10120.0,,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,2,23,,39.0,10129.0,,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,3,0,,44.0,10141.0,,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,3,7,61.0,,56.0,10174.0,,,,,,,,,723630-23047-2017
2017,11,3,8,67.0,,56.0,10174.0,,,,,,,,,723630-23047-2017
2017,11,3,10,67.0,,56.0,10181.0,,,26.0,,,,,,723630-23047-2017
2017,11,3,11,72.0,,56.0,10184.0,,,26.0,,,,,,723630-23047-2017
2017,11,3,12,67.0,,56.0,10189.0,,,21.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,11,3,13,67.0,,50.0,10198.0,,,,-9999.0,,0.0,-9999.0,,723630-23047-2017
2017,11,3,14,72.0,,56.0,10202.0,,,,-9999.0,,0.0,-9999.0,,723630-23047-2017
2017,11,3,16,83.0,,56.0,10207.0,,,21.0,,,,,,723630-23047-2017
2017,11,3,17,,50.0,10205.0,-9999.0,,,,,,,,,723630-23047-2017
2017,11,3,18,,50.0,10189.0,,190.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,3,19,,56.0,10166.0,,200.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,3,20,,56.0,10146.0,,200.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,3,21,,44.0,10132.0,,180.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,3,22,,39.0,10126.0,,180.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,3,23,,-6.0,10122.0,,220.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,0,,22.0,10131.0,,180.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,1,,33.0,10136.0,,170.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,2,,39.0,10139.0,,150.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,3,,50.0,10138.0,,150.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,4,,39.0,10142.0,,140.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,5,,17.0,10138.0,,210.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,6,,17.0,10126.0,,200.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,7,,17.0,10117.0,,200.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,8,,17.0,10108.0,,230.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,9,,17.0,10105.0,,210.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,10,,17.0,10098.0,,230.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,11,,11.0,10089.0,,230.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,12,,,0.0,10095.0,,,77.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,4,13,,,0.0,10099.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,4,14,,,6.0,10105.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,4,15,,,6.0,10107.0,,,67.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,4,16,,17.0,10112.0,,250.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,17,,11.0,10109.0,,240.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,18,,11.0,10102.0,,250.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,19,,,6.0,10088.0,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,4,20,,10081.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,4,21,,10080.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,4,22,,11.0,10078.0,,240.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,4,23,,11.0,10076.0,,230.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,0,,28.0,10075.0,,210.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,1,,33.0,10081.0,,190.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,2,,28.0,10080.0,,200.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,3,,17.0,10082.0,,210.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,4,,11.0,10080.0,,220.0,77.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,5,,17.0,10076.0,,220.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,6,,22.0,10072.0,,240.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,7,,22.0,10071.0,,250.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,8,,28.0,10067.0,,230.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,9,,28.0,10068.0,,230.0,46.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,10,,39.0,10059.0,,250.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,11,,44.0,10062.0,,250.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,12,,44.0,10072.0,,250.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,13,,44.0,10074.0,,260.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,14,,39.0,10079.0,,270.0,,,,,-9999.0,,,723630-23047-2017
2017,11,5,15,,44.0,10098.0,,300.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,16,,50.0,10097.0,,300.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,17,,28.0,10096.0,,270.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,18,,11.0,10094.0,,260.0,,,,,-9999.0,,,723630-23047-2017
2017,11,5,19,,11.0,10088.0,,260.0,98.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,20,,,6.0,10083.0,,,82.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,5,21,,,0.0,10086.0,,,88.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,5,22,,22.0,10083.0,,250.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,5,23,,,6.0,10084.0,,,67.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,6,0,,50.0,10101.0,,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,6,1,,50.0,10111.0,,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,6,2,,44.0,10124.0,,100.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,6,3,,44.0,10132.0,,100.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,6,4,89.0,,44.0,10130.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,6,5,83.0,,44.0,10129.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,6,6,72.0,,44.0,10130.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,6,10,39.0,,33.0,10142.0,,,,,,,,,723630-23047-2017
2017,11,6,11,44.0,,39.0,10141.0,,,21.0,,,,,,723630-23047-2017
2017,11,6,12,39.0,,39.0,10154.0,,,31.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,11,6,13,39.0,,39.0,10159.0,,,21.0,,9.0,,0.0,-9999.0,723630-23047-2017
2017,11,6,16,50.0,,50.0,10182.0,,,,-9999.0,,0.0,-9999.0,,723630-23047-2017
2017,11,6,17,72.0,,50.0,10181.0,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,11,6,18,,50.0,10171.0,,180.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,6,19,,56.0,10159.0,-9999.0,,,,,,,,,723630-23047-2017
2017,11,6,20,,50.0,10147.0,-9999.0,,0.0,,0.0,-9999.0,,,,723630-23047-2017
2017,11,6,21,,50.0,10141.0,,110.0,15.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,6,23,,50.0,10139.0,,120.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,7,0,,50.0,10143.0,,120.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,7,1,,50.0,10155.0,,130.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,7,2,94.0,,44.0,10167.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,7,3,83.0,,39.0,10168.0,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,7,4,67.0,,33.0,10177.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,7,5,50.0,,28.0,10177.0,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,7,6,50.0,,28.0,10174.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,7,7,44.0,,28.0,10178.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,7,10,22.0,,11.0,10192.0,,,,,,,,,723630-23047-2017
2017,11,7,11,22.0,,,0.0,,,,,,-9999.0,,,723630-23047-2017
2017,11,7,13,22.0,,-6.0,10230.0,,,,,,,,,723630-23047-2017
2017,11,7,14,22.0,-22.0,10242.0,,,,51.0,,,,,,723630-23047-2017
2017,11,7,15,28.0,-39.0,10257.0,,,,57.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,11,7,16,28.0,-22.0,10266.0,,,,62.0,,,,,,723630-23047-2017
2017,11,7,17,50.0,-28.0,10267.0,,,,57.0,,,,,,723630-23047-2017
2017,11,7,18,61.0,-28.0,10265.0,,360.0,62.0,,8.0,,0.0,-9999.0,,723630-23047-2017
2017,11,7,19,78.0,-22.0,10245.0,,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,7,20,72.0,-22.0,10242.0,,360.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,7,21,78.0,-22.0,10243.0,,350.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,7,22,72.0,-44.0,10245.0,,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,7,23,61.0,-56.0,10245.0,,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,8,0,50.0,-67.0,10250.0,,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,8,1,44.0,-72.0,10260.0,,,,51.0,,4.0,,0.0,-9999.0,723630-23047-2017
2017,11,8,2,33.0,-72.0,10266.0,,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,8,3,33.0,-72.0,10261.0,,,,51.0,,6.0,,0.0,-9999.0,723630-23047-2017
2017,11,8,4,22.0,-78.0,10276.0,,,,41.0,,,,,,723630-23047-2017
2017,11,8,5,22.0,-78.0,10277.0,,,,51.0,,,,,,723630-23047-2017
2017,11,8,6,17.0,-78.0,10269.0,,,,51.0,,6.0,,0.0,-9999.0,723630-23047-2017
2017,11,8,7,11.0,-78.0,10271.0,,,,36.0,,,,,,723630-23047-2017
2017,11,8,8,,,-61.0,10279.0,,,,,,,,,723630-23047-2017
2017,11,8,9,,10276.0,,,,,,,,,,,723630-23047-2017
2017,11,8,10,,10282.0,,,10.0,51.0,-9999.0,-1.0,-9999.0,,,,723630-23047-2017
2017,11,8,11,,10276.0,,,20.0,46.0,-9999.0,,0.0,,,,723630-23047-2017
2017,11,8,13,,10280.0,,,10.0,31.0,-9999.0,,0.0,,,,723630-23047-2017
2017,11,8,14,,10282.0,,,,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,11,8,15,-6.0,-22.0,10284.0,,350.0,21.0,,8.0,,0.0,-9999.0,,723630-23047-2017
2017,11,8,16,,,-22.0,10286.0,,,21.0,,,,,,723630-23047-2017
2017,11,8,17,39.0,-17.0,10278.0,-9999.0,,,,-9999.0,,,,,723630-23047-2017
2017,11,8,18,56.0,-17.0,10266.0,,340.0,36.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,11,8,19,61.0,-22.0,10252.0,,340.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,8,20,78.0,-17.0,10241.0,,360.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,8,22,89.0,-11.0,10235.0,-9999.0,,,,,,,,,723630-23047-2017
2017,11,8,23,78.0,-17.0,10234.0,,190.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,0,56.0,-17.0,10237.0,,190.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,1,44.0,-22.0,10237.0,,150.0,26.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,2,39.0,-17.0,10240.0,,150.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,3,28.0,-11.0,10243.0,,170.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,4,-6.0,-33.0,10251.0,,210.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,5,,,-17.0,10243.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,9,6,,,-17.0,10231.0,,,41.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,9,7,,,-17.0,10227.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,9,8,-6.0,-22.0,10225.0,,200.0,41.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,9,-6.0,-28.0,10222.0,,190.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,10,,10223.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,9,11,,10228.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,9,12,,10232.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,9,13,,10234.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,9,14,,10244.0,,,,,,,,-9999.0,,,723630-23047-2017
2017,11,9,16,72.0,,22.0,10243.0,,,21.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,9,17,,17.0,10235.0,,180.0,21.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,18,,,6.0,10226.0,,,36.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,9,19,,11.0,10211.0,,160.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,20,,17.0,10204.0,,170.0,51.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,21,,22.0,10197.0,,160.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,22,,17.0,10203.0,,140.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,9,23,,11.0,10203.0,,140.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,10,0,,17.0,10207.0,,130.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,10,1,89.0,,11.0,10218.0,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,2,67.0,,11.0,10220.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,3,61.0,,11.0,10215.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,4,56.0,,17.0,10212.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,5,50.0,,17.0,10211.0,,,57.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,6,44.0,,17.0,10207.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,7,33.0,,17.0,10207.0,,,51.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,8,44.0,,22.0,10200.0,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,9,39.0,,22.0,10196.0,,,67.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,10,39.0,,33.0,10194.0,,,72.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,11,33.0,,28.0,10194.0,,,88.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,12,56.0,,44.0,10193.0,,,88.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,13,56.0,,44.0,10198.0,,,77.0,,,,,,723630-23047-2017
2017,11,10,14,44.0,,33.0,10206.0,,,77.0,,,,,,723630-23047-2017
2017,11,10,15,56.0,,39.0,10208.0,,,67.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,16,83.0,,50.0,10208.0,,,72.0,,2.0,,0.0,-9999.0,723630-23047-2017
2017,11,10,17,,61.0,10202.0,,180.0,82.0,-9999.0,,0.0,,,,723630-23047-2017
2017,11,10,18,,72.0,10192.0,,180.0,,,,,-9999.0,,,723630-23047-2017
2017,11,10,19,,78.0,10173.0,,180.0,,,,,-9999.0,,,723630-23047-2017
2017,11,10,20,,72.0,10161.0,,160.0,,,,,-9999.0,,,723630-23047-2017
2017,11,10,21,,72.0,10154.0,,170.0,,,,,-9999.0,,,723630-23047-2017
2017,11,10,22,,72.0,10148.0,,170.0,,,,,-9999.0,,,723630-23047-2017
2017,11,10,23,,72.0,10150.0,,170.0,,,,,-9999.0,,,723630-23047-2017
2017,11,11,0,,72.0,10149.0,,160.0,,,,,-9999.0,,,723630-23047-2017
2017,11,11,1,,72.0,10155.0,,170.0,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,11,11,2,,78.0,10159.0,,180.0,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,11,11,3,,78.0,10159.0,,180.0,,,,,-9999.0,,,723630-23047-2017
2017,11,11,4,,83.0,10154.0,,180.0,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,11,11,5,,83.0,10145.0,,190.0,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,11,11,6,,83.0,10137.0,,190.0,,,,,-9999.0,,,723630-23047-2017
2017,11,11,7,,83.0,10131.0,,200.0,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,11,11,8,,83.0,10129.0,,190.0,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,11,11,9,,89.0,10122.0,,200.0,93.0,,8.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,10,,89.0,10115.0,,200.0,-9999.0,,0.0,-9999.0,,,,723630-23047-2017
2017,11,11,11,,89.0,10121.0,,210.0,82.0,-9999.0,,0.0,,,,723630-23047-2017
2017,11,11,12,,89.0,10124.0,,200.0,72.0,,8.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,13,,83.0,10124.0,,210.0,88.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,14,,83.0,10129.0,,200.0,82.0,,4.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,15,,89.0,10134.0,,210.0,62.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,16,,89.0,10133.0,,210.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,17,,83.0,10128.0,,210.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,18,,78.0,10121.0,,240.0,72.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,19,,72.0,10106.0,,250.0,57.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,20,,28.0,10094.0,,250.0,82.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,21,,11.0,10093.0,,250.0,67.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,22,,22.0,10101.0,,300.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,11,23,,22.0,10107.0,,320.0,31.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,12,0,,50.0,10126.0,,360.0,36.0,,0.0,,0.0,-9999.0,,723630-23047-2017
2017,11,12,1,,61.0,10144.0,,,,46.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,12,2,,61.0,10153.0,,,,62.0,,0.0,,0.0,-9999.0,723630-23047-2017
2017,11,12,7,61.0,,56.0,10191.0,,,67.0,,4.0,,0.0,-9999.0,723630-23047-2017
2017,11,12,8,67.0,,61.0,10195.0,,,72.0,,,,,,723630-23047-2017
2017,11,12,9,72.0,,61.0,10200.0,,,82.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,11,12,10,78.0,,67.0,10210.0,,,77.0,,,,,,723630-23047-2017
2017,11,12,11,78.0,,61.0,10215.0,,,82.0,,,,,,723630-23047-2017
2017,11,12,13,72.0,,56.0,10249.0,,,,,,,,,723630-23047-2017
2017,11,12,14,67.0,,56.0,10262.0,,,,,,,,,723630-23047-2017
2017,11,12,16,67.0,,61.0,10284.0,,,,,,,,,723630-23047-2017
2017,11,12,17,72.0,,61.0,10291.0,,,,,,,,,723630-23047-2017
2017,11,12,19,78.0,,61.0,10279.0,,,,,,,,,723630-23047-2017
2017,11,12,20,83.0,,61.0,10274.0,,,,,,,,,723630-23047-2017
2017,11,12,22,78.0,,61.0,10268.0,,,,,,,,,723630-23047-2017
2017,11,12,23,72.0,,61.0,10273.0,,,,,,,,,723630-23047-2017
2017,11,13,1,72.0,,67.0,10282.0,,,,,,,,,723630-23047-2017
2017,11,13,2,72.0,,67.0,10284.0,,,,,,,,,723630-23047-2017
2017,11,13,3,72.0,,67.0,10285.0,,,26.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,11,13,4,72.0,,72.0,10286.0,,,21.0,,9.0,,0.0,-9999.0,723630-23047-2017
2017,11,13,5,72.0,,72.0,10283.0,,,36.0,,,,,,723630-23047-2017
2017,11,13,6,72.0,,72.0,10279.0,,,36.0,,9.0,,0.0,-9999.0,723630-23047-2017
2017,11,13,7,72.0,,72.0,10281.0,,,31.0,,,,,,723630-23047-2017
2017,11,13,8,72.0,,72.0,10267.0,,,51.0,,9.0,,0.0,-9999.0,723630-23047-2017
2017,11,13,9,72.0,,72.0,10259.0,,,51.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,11,13,10,72.0,,72.0,10251.0,,,57.0,,,,,,723630-23047-2017
2017,11,13,11,72.0,,72.0,10266.0,,,51.0,,,,,,723630-23047-2017
2017,11,13,12,78.0,,72.0,10259.0,,,51.0,,8.0,,0.0,-9999.0,723630-23047-2017
2017,11,13,13,78.0,,72.0,10257.0,,,51.0,,,,,,723630-23047-2017
2017,11,13,14,78.0,,72.0,10254.0,,,41.0,,,,,,723630-23047-2017
