,,,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,1,13,22,,,-111.0,,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,13,23,,,-111.0,,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,14,0,,,-106.0,,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,14,1,,,-100.0,,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,14,2,,,,10401.0,,,80.0,36.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,14,3,,,,10401.0,,,,,,,,,,726355-94871-2017
2017,1,14,4,,,,10396.0,,,70.0,26.0,,2.0,,,-9999.0,726355-94871-2017
2017,1,14,5,,,,10391.0,,,70.0,15.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,14,6,,,,10383.0,,,60.0,21.0,,0.0,,,-9999.0,726355-94871-2017
2017,1,14,7,,,,10374.0,,,80.0,21.0,,0.0,,,-9999.0,726355-94871-2017
2017,1,14,8,,,,10369.0,-9999.0,,,,,,,,,726355-94871-2017
2017,1,14,9,,,,10362.0,,,70.0,26.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,14,10,,,,10350.0,,,80.0,31.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,14,11,,,,10347.0,,,80.0,26.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,14,12,,,,10346.0,,,80.0,15.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,14,13,,,,10340.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,14,14,,,,10338.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,14,15,,,,10334.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,14,16,,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,1,14,17,,,,10332.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,14,18,,,,10324.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,14,19,,-6.0,,-61.0,10315.0,,300.0,31.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,14,20,,,6.0,,-56.0,10312.0,,,26.0,,,0.0,,726355-94871-2017
2017,1,14,21,,,0.0,,-56.0,10309.0,,,,,,,,726355-94871-2017
2017,1,15,6,,,,10313.0,,,,,,,,,,726355-94871-2017
2017,1,15,8,,,-100.0,,,,0.0,,0.0,,0.0,,0.0,726355-94871-2017
2017,1,15,13,,,-100.0,,,,,,,,,,,726355-94871-2017
2017,1,15,16,,-9999.0,-9999.0,-9999.0,,,,,,,,,,726355-94871-2017
2017,1,15,17,,-6.0,,-28.0,10314.0,-9999.0,,,,,,,,726355-94871-2017
2017,1,15,18,,17.0,,-28.0,10302.0,-9999.0,,,,,,,,726355-94871-2017
2017,1,15,19,,22.0,,-44.0,10292.0,,160.0,26.0,,0.0,,,-9999.0,726355-94871-2017
2017,1,15,20,,22.0,,-56.0,10286.0,,220.0,21.0,,0.0,,,-9999.0,726355-94871-2017
2017,1,15,21,,17.0,,-56.0,10289.0,,280.0,31.0,,0.0,,,-9999.0,726355-94871-2017
2017,1,15,22,,,6.0,,-50.0,10287.0,,,21.0,,0.0,,0.0,726355-94871-2017
2017,1,16,3,,,,10285.0,,,,,,,,,,726355-94871-2017
2017,1,16,7,,,,10271.0,,,,,,,,,,726355-94871-2017
2017,1,16,9,,,,10265.0,,,80.0,21.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,16,10,,,,10262.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,16,11,,-6.0,,-44.0,10266.0,,110.0,15.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,16,12,,,0.0,,-39.0,10266.0,,,,-9999.0,,,,726355-94871-2017
2017,1,16,13,,,0.0,,-28.0,10264.0,,,,,,,,726355-94871-2017
2017,1,16,14,,,0.0,,-22.0,10262.0,,,15.0,,-1.0,-9999.0,,726355-94871-2017
2017,1,16,15,,,6.0,,-22.0,10263.0,,,,,,,,726355-94871-2017
2017,1,16,16,,17.0,-9999.0,-9999.0,-9999.0,-9999.0,,,,,,,,726355-94871-2017
2017,1,16,17,,22.0,,,-6.0,10247.0,,,31.0,,,3.0,,726355-94871-2017
2017,1,16,18,,22.0,,,11.0,10236.0,,,31.0,,15.0,,,726355-94871-2017
2017,1,16,19,,22.0,,,11.0,-9999.0,,,36.0,,-1.0,-9999.0,,726355-94871-2017
2017,1,16,20,,22.0,,,11.0,10212.0,,,31.0,,10.0,-9999.0,,726355-94871-2017
2017,1,16,21,,22.0,,,11.0,10207.0,,,41.0,,10.0,-9999.0,,726355-94871-2017
2017,1,16,22,,28.0,,,11.0,-9999.0,,,46.0,,,2.0,,726355-94871-2017
2017,1,16,23,,28.0,,,11.0,10195.0,,,41.0,,15.0,-9999.0,,726355-94871-2017
2017,1,17,0,,28.0,,,17.0,10190.0,,,,,,20.0,86.0,726355-94871-2017
2017,1,17,1,,28.0,,,17.0,10184.0,,,51.0,,-1.0,-9999.0,,726355-94871-2017
2017,1,17,2,,28.0,,,17.0,10174.0,,,46.0,,,3.0,,726355-94871-2017
2017,1,17,3,,33.0,,,17.0,10162.0,,,46.0,,,3.0,,726355-94871-2017
2017,1,17,4,,33.0,,,22.0,10149.0,,,51.0,,-1.0,-9999.0,,726355-94871-2017
2017,1,17,5,,39.0,,,28.0,10136.0,,,62.0,,15.0,-9999.0,,726355-94871-2017
2017,1,17,6,,50.0,,,39.0,10122.0,,,67.0,,18.0,,,726355-94871-2017
2017,1,17,7,,56.0,,,44.0,10109.0,,,51.0,,15.0,-9999.0,,726355-94871-2017
2017,1,17,8,,67.0,,,50.0,10092.0,,,67.0,,-1.0,-9999.0,,726355-94871-2017
2017,1,17,9,,72.0,,,61.0,10080.0,,,57.0,,-1.0,-9999.0,,726355-94871-2017
2017,1,17,10,,78.0,,,67.0,10079.0,,,41.0,,66.0,-9999.0,,726355-94871-2017
2017,1,17,11,,78.0,,,67.0,10064.0,,,36.0,,36.0,-9999.0,,726355-94871-2017
2017,1,17,12,,83.0,,,72.0,10067.0,,,26.0,,,0.0,,726355-94871-2017
2017,1,17,13,,67.0,,,61.0,-9999.0,,,82.0,,,0.0,,726355-94871-2017
2017,1,17,14,,50.0,,,39.0,10086.0,,,72.0,,,0.0,,726355-94871-2017
2017,1,17,15,,39.0,,,28.0,-9999.0,,,77.0,,,0.0,,726355-94871-2017
2017,1,17,16,,28.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,726355-94871-2017
2017,1,17,17,,33.0,,,22.0,10110.0,,,77.0,,,0.0,,726355-94871-2017
2017,1,17,18,,39.0,,,28.0,10108.0,,,41.0,,,0.0,,726355-94871-2017
2017,1,17,19,,33.0,,,28.0,10108.0,,,57.0,,,0.0,,726355-94871-2017
2017,1,17,20,,39.0,,,28.0,10115.0,,,46.0,,,0.0,,726355-94871-2017
2017,1,17,21,,33.0,,,28.0,10122.0,,,46.0,,,0.0,,726355-94871-2017
2017,1,17,22,,33.0,,,22.0,10127.0,,,51.0,,,0.0,,726355-94871-2017
2017,1,17,23,,33.0,,,22.0,-9999.0,,,46.0,,,0.0,,726355-94871-2017
2017,1,18,0,,33.0,,,22.0,10138.0,,,62.0,,,0.0,,726355-94871-2017
2017,1,18,1,,33.0,,,22.0,10146.0,,,46.0,,,0.0,,726355-94871-2017
2017,1,18,2,,28.0,,,17.0,10149.0,,,67.0,,,5.0,,726355-94871-2017
2017,1,18,3,,28.0,,,17.0,10150.0,,,57.0,,,3.0,,726355-94871-2017
2017,1,18,4,,28.0,,,17.0,10152.0,,,67.0,,-1.0,-9999.0,,726355-94871-2017
2017,1,18,5,,22.0,,,11.0,10155.0,,,67.0,,,0.0,,726355-94871-2017
2017,1,18,6,,28.0,,,11.0,10157.0,,,57.0,,,0.0,,726355-94871-2017
2017,1,18,7,,28.0,,,11.0,10162.0,,,51.0,,,0.0,,726355-94871-2017
2017,1,18,8,,22.0,,,11.0,10169.0,,,57.0,,,0.0,,726355-94871-2017
2017,1,18,9,,22.0,,,11.0,10177.0,,,51.0,,,0.0,,726355-94871-2017
2017,1,18,10,,22.0,,,11.0,10181.0,,,46.0,,,0.0,,726355-94871-2017
2017,1,18,11,,22.0,,,11.0,10187.0,,,57.0,,,0.0,,726355-94871-2017
2017,1,18,12,,22.0,,,11.0,10191.0,,,51.0,,,0.0,,726355-94871-2017
2017,1,18,13,,22.0,,,11.0,10198.0,,,51.0,,,0.0,,726355-94871-2017
2017,1,18,14,,22.0,,,11.0,10201.0,,,57.0,,,0.0,,726355-94871-2017
2017,1,18,15,,22.0,,,11.0,10212.0,,,57.0,,,0.0,,726355-94871-2017
2017,1,18,16,,11.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,726355-94871-2017
2017,1,18,17,,22.0,,,11.0,10203.0,,,41.0,,,0.0,,726355-94871-2017
2017,1,18,18,,28.0,,,11.0,10194.0,,,36.0,,,0.0,,726355-94871-2017
2017,1,18,19,,22.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,18,20,,28.0,,,11.0,10187.0,,,46.0,,,0.0,,726355-94871-2017
2017,1,18,21,,17.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,18,22,,17.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,18,23,,17.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,19,0,,17.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,19,1,,22.0,,,-6.0,10196.0,,,41.0,,,0.0,,726355-94871-2017
2017,1,19,2,,22.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,19,3,,22.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,19,4,,28.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,19,5,,22.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,19,6,,22.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,19,7,,22.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,19,8,,28.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,19,9,,28.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,19,10,,28.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,19,11,,28.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,19,12,,22.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,19,13,,22.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,19,14,,22.0,,,11.0,10174.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,19,15,,22.0,,,11.0,10175.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,19,16,,44.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,726355-94871-2017
2017,1,19,17,,39.0,,,17.0,10162.0,,,26.0,,,0.0,,726355-94871-2017
2017,1,19,18,,39.0,,,17.0,10154.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,19,19,,50.0,,,22.0,10144.0,,,46.0,,,0.0,,726355-94871-2017
2017,1,19,20,,50.0,,,22.0,10145.0,,,36.0,,4.0,,0.0,726355-94871-2017
2017,1,19,21,,50.0,,,17.0,10142.0,,,36.0,,0.0,,0.0,726355-94871-2017
2017,1,19,22,,50.0,,,17.0,10127.0,,,31.0,,0.0,,0.0,726355-94871-2017
2017,1,19,23,,44.0,,,17.0,10128.0,,,21.0,,2.0,,0.0,726355-94871-2017
2017,1,20,0,,44.0,,,17.0,10121.0,,,,,,,,726355-94871-2017
2017,1,20,1,,44.0,,,17.0,10116.0,,,26.0,,,0.0,,726355-94871-2017
2017,1,20,2,,44.0,,,17.0,10113.0,,,36.0,,,0.0,,726355-94871-2017
2017,1,20,3,,39.0,,,11.0,10102.0,,,51.0,,-1.0,-9999.0,,726355-94871-2017
2017,1,20,4,,39.0,,,17.0,10095.0,,,36.0,,,8.0,,726355-94871-2017
2017,1,20,5,,39.0,,,22.0,10086.0,,,36.0,,10.0,-9999.0,,726355-94871-2017
2017,1,20,6,,33.0,,,22.0,10072.0,,,,,,28.0,43.0,726355-94871-2017
2017,1,20,7,,39.0,,,22.0,10064.0,,,,,,18.0,,726355-94871-2017
2017,1,20,8,,39.0,,,22.0,10055.0,,,,,,20.0,,726355-94871-2017
2017,1,20,9,,39.0,,,22.0,10050.0,,,,,,20.0,,726355-94871-2017
2017,1,20,10,,39.0,,,22.0,10045.0,,,,,,25.0,,726355-94871-2017
2017,1,20,11,,39.0,,,22.0,10042.0,,,,,,13.0,,726355-94871-2017
2017,1,20,12,,39.0,,,22.0,10038.0,,,,,,10.0,,726355-94871-2017
2017,1,20,13,,39.0,,,22.0,10036.0,,,,,,,,726355-94871-2017
2017,1,20,14,,33.0,,,22.0,10037.0,,,,,,,,726355-94871-2017
2017,1,20,15,,39.0,,,22.0,10038.0,,,,,,,,726355-94871-2017
2017,1,20,16,,44.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,726355-94871-2017
2017,1,20,17,,44.0,,,28.0,10049.0,,,15.0,,,0.0,,726355-94871-2017
2017,1,20,18,,44.0,,,33.0,10041.0,,,15.0,,,0.0,,726355-94871-2017
2017,1,20,19,,50.0,,,39.0,10043.0,,,21.0,,,0.0,,726355-94871-2017
2017,1,20,20,,50.0,,,39.0,10037.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,1,20,21,,56.0,,,39.0,10040.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,1,20,22,,56.0,,,44.0,10047.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,1,20,23,,56.0,,,44.0,10051.0,,,15.0,,,0.0,,726355-94871-2017
2017,1,21,0,,56.0,,,44.0,10058.0,,,15.0,,,0.0,,726355-94871-2017
2017,1,21,1,,56.0,,,50.0,10060.0,,,15.0,,,0.0,,726355-94871-2017
2017,1,21,2,,61.0,,,50.0,10055.0,,,15.0,,9.0,,0.0,726355-94871-2017
2017,1,21,3,,67.0,,,56.0,10053.0,,,26.0,,,0.0,,726355-94871-2017
2017,1,21,4,,72.0,,,61.0,10052.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,21,5,,78.0,,,67.0,10049.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,21,6,,83.0,,,72.0,10041.0,,,36.0,,,0.0,,726355-94871-2017
2017,1,21,7,,89.0,,,72.0,10038.0,,,36.0,,,0.0,,726355-94871-2017
2017,1,21,8,,94.0,,,78.0,10037.0,,,41.0,,,0.0,,726355-94871-2017
2017,1,21,9,,,,78.0,10034.0,,150.0,26.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,21,10,,,,78.0,10028.0,,140.0,36.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,21,11,,89.0,,,78.0,10023.0,,,26.0,,,0.0,,726355-94871-2017
2017,1,21,12,,89.0,,,78.0,10022.0,,,36.0,,,0.0,,726355-94871-2017
2017,1,21,13,,,,83.0,10021.0,,160.0,46.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,21,14,,,,89.0,10018.0,,140.0,36.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,21,15,,,,94.0,10017.0,,150.0,41.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,21,16,,89.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,726355-94871-2017
2017,1,21,17,,,,94.0,10009.0,,150.0,41.0,,2.0,,,-9999.0,726355-94871-2017
2017,1,21,18,,,,,9996.0,,140.0,57.0,,0.0,,,-9999.0,726355-94871-2017
2017,1,21,19,,,,94.0,,9987.0,,,67.0,,0.0,,0.0,726355-94871-2017
2017,1,21,20,,,,89.0,,9983.0,,,72.0,,0.0,,0.0,726355-94871-2017
2017,1,21,21,,,,94.0,,9984.0,,,57.0,,0.0,,0.0,726355-94871-2017
2017,1,21,22,,,,89.0,,9986.0,,,51.0,,0.0,,0.0,726355-94871-2017
2017,1,21,23,,,,89.0,,9998.0,,,26.0,,,0.0,,726355-94871-2017
2017,1,22,0,,,,89.0,10004.0,,200.0,31.0,,4.0,,,-9999.0,726355-94871-2017
2017,1,22,2,,83.0,,,67.0,10015.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,1,22,9,,39.0,,,33.0,10020.0,,,,,,,,726355-94871-2017
2017,1,22,11,,44.0,,,33.0,10018.0,,,15.0,,9.0,,0.0,726355-94871-2017
2017,1,22,16,,50.0,-9999.0,-9999.0,-9999.0,,,,,,,,,726355-94871-2017
2017,1,22,18,,56.0,,,44.0,10034.0,,,15.0,,9.0,,0.0,726355-94871-2017
2017,1,22,19,,61.0,,,50.0,10028.0,,,,,,,,726355-94871-2017
2017,1,22,20,,56.0,,,50.0,10028.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,22,21,,56.0,,,44.0,10029.0,,,,,,,,726355-94871-2017
2017,1,22,22,,61.0,,,50.0,10032.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,22,23,,56.0,,,44.0,10036.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,0,,61.0,,,50.0,10039.0,,,,,,,,726355-94871-2017
2017,1,23,1,,50.0,,,39.0,10035.0,,,,,,,,726355-94871-2017
2017,1,23,2,,50.0,,,39.0,10041.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,3,,56.0,,,44.0,10048.0,,,,,,,,726355-94871-2017
2017,1,23,4,,56.0,,,44.0,10048.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,1,23,5,,44.0,,,33.0,10047.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,6,,44.0,,,33.0,10045.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,1,23,7,,44.0,,,33.0,10044.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,8,,44.0,,,33.0,10046.0,,,,,,,,726355-94871-2017
2017,1,23,9,,44.0,,,33.0,10050.0,,,,,,,,726355-94871-2017
2017,1,23,10,,39.0,,,28.0,10055.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,23,11,,39.0,,,28.0,10056.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,23,12,,33.0,,,28.0,-9999.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,13,,33.0,,,28.0,10062.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,23,14,,39.0,,,28.0,10067.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,15,,39.0,,,28.0,10070.0,,,41.0,,,0.0,,726355-94871-2017
2017,1,23,16,,39.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,726355-94871-2017
2017,1,23,17,,39.0,,,28.0,10074.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,18,,44.0,,,28.0,10068.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,19,,44.0,,,22.0,10064.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,20,,44.0,,,28.0,10065.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,23,21,,44.0,,,28.0,10067.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,22,,44.0,,,28.0,10067.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,23,23,,39.0,,,28.0,10070.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,24,0,,39.0,,,28.0,10076.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,24,1,,39.0,,,22.0,10084.0,,,26.0,,,0.0,,726355-94871-2017
2017,1,24,2,,33.0,,,28.0,10085.0,,,21.0,,,0.0,,726355-94871-2017
2017,1,24,3,,33.0,,,28.0,10088.0,,,26.0,,9.0,,0.0,726355-94871-2017
2017,1,24,4,,33.0,,,28.0,10091.0,-9999.0,,,,,,,726355-94871-2017
2017,1,24,5,,39.0,,,28.0,10085.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,24,6,,39.0,,,22.0,10088.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,24,7,,39.0,,,22.0,10082.0,,,26.0,,,0.0,,726355-94871-2017
2017,1,24,8,,39.0,,,22.0,10090.0,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,24,9,,39.0,,,22.0,10097.0,,,36.0,,,0.0,,726355-94871-2017
2017,1,24,10,,39.0,,,22.0,10098.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,24,11,,39.0,,,22.0,10098.0,,,21.0,,,0.0,,726355-94871-2017
2017,1,24,12,,39.0,,,17.0,10103.0,,,26.0,,,0.0,,726355-94871-2017
2017,1,24,13,,39.0,,,17.0,10109.0,,,31.0,,,0.0,,726355-94871-2017
2017,1,24,14,,39.0,,,17.0,10112.0,,,41.0,,,0.0,,726355-94871-2017
2017,1,24,15,,39.0,,,17.0,10122.0,,,41.0,,,0.0,,726355-94871-2017
2017,1,24,16,,28.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,726355-94871-2017
2017,1,24,17,,33.0,,,17.0,10118.0,,,51.0,,,0.0,,726355-94871-2017
2017,1,24,18,,33.0,,,11.0,10113.0,,,46.0,,,0.0,,726355-94871-2017
2017,1,24,19,,33.0,,,11.0,10111.0,,,57.0,,,0.0,,726355-94871-2017
2017,1,24,20,,33.0,,,11.0,10108.0,,,41.0,,,0.0,,726355-94871-2017
2017,1,24,21,,33.0,,,11.0,10107.0,,,41.0,,,0.0,,726355-94871-2017
2017,1,24,22,,33.0,,,11.0,10114.0,,,46.0,,,0.0,,726355-94871-2017
2017,1,24,23,,28.0,,,11.0,10110.0,,,,-9999.0,,,-9999.0,726355-94871-2017
2017,1,25,0,,33.0,,,,6.0,,0.0,,0.0,-9999.0,,0.0,726355-94871-2017
2017,1,25,1,,33.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,25,2,,33.0,,,,0.0,,0.0,,0.0,-9999.0,,0.0,726355-94871-2017
2017,1,25,3,,28.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,25,4,,28.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,25,5,,28.0,,,,0.0,,0.0,,0.0,-9999.0,,-9999.0,726355-94871-2017
2017,1,25,6,,28.0,,,,6.0,,,,,,-1.0,-1.0,726355-94871-2017
2017,1,25,7,,22.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,25,8,,22.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,25,9,,17.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,25,10,,22.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,25,11,,28.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,25,12,,28.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,25,13,,33.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,25,14,,39.0,,,11.0,10004.0,,,46.0,,,0.0,,726355-94871-2017
2017,1,25,15,,44.0,,,17.0,,,,,,,,,726355-94871-2017
2017,1,25,16,,39.0,-9999.0,-9999.0,-9999.0,-9999.0,,-9999.0,,,,,,726355-94871-2017
2017,1,25,17,,61.0,,,22.0,,,,,,,,,726355-94871-2017
2017,1,25,18,,67.0,,,28.0,,,,,,,,,726355-94871-2017
2017,1,25,19,,78.0,,,33.0,,,,,,,,,726355-94871-2017
2017,1,25,20,,61.0,,,33.0,,,,,,,,,726355-94871-2017
2017,1,25,21,,44.0,,,28.0,-9999.0,,,88.0,,,,,726355-94871-2017
2017,1,25,22,,44.0,,,28.0,,,,,,,,,726355-94871-2017
2017,1,25,23,,39.0,,,28.0,,,,,,,,,726355-94871-2017
2017,1,26,0,,39.0,,,22.0,,,,,,,,,726355-94871-2017
2017,1,26,1,,39.0,,,17.0,10001.0,,,62.0,,,0.0,,726355-94871-2017
2017,1,26,2,,33.0,,,11.0,,,,,,,,,726355-94871-2017
2017,1,26,3,,28.0,,,11.0,,,,,,,,,726355-94871-2017
2017,1,26,4,,28.0,,,,6.0,9994.0,,,,,,,726355-94871-2017
2017,1,26,5,,22.0,,,,6.0,9995.0,,,,,,,726355-94871-2017
2017,1,26,7,,22.0,,,11.0,,,,,,,,,726355-94871-2017
2017,1,26,8,,28.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,26,9,,22.0,,,,6.0,,,,,,,,726355-94871-2017
2017,1,26,10,,17.0,,,,0.0,,,,,,-1.0,,726355-94871-2017
2017,1,26,11,,17.0,,,,0.0,,,,,,,,726355-94871-2017
2017,1,26,12,,11.0,,,-6.0,-9999.0,,,62.0,,-1.0,,,726355-94871-2017
2017,1,26,13,,11.0,,,-6.0,10052.0,,,46.0,,,3.0,,726355-94871-2017
2017,1,26,14,,,6.0,,,-6.0,,,,,,,,726355-94871-2017
2017,1,26,15,,,6.0,,,-6.0,,,,,,-1.0,,726355-94871-2017
2017,1,26,16,,,6.0,-9999.0,-9999.0,-9999.0,,3.0,-9999.0,,,,,726355-94871-2017
2017,1,26,17,,11.0,,-17.0,10088.0,,290.0,57.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,1,26,18,,11.0,,-17.0,10089.0,,280.0,72.0,-9999.0,,0.0,,,726355-94871-2017
2017,1,26,19,,11.0,,-17.0,10090.0,,290.0,67.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,26,20,,11.0,,-17.0,10094.0,,280.0,67.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,26,21,,11.0,,-17.0,10100.0,,280.0,72.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,1,26,22,,11.0,,-17.0,10108.0,,280.0,72.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,1,26,23,,11.0,,-11.0,10113.0,,280.0,51.0,-9999.0,,3.0,-9999.0,,726355-94871-2017
2017,1,27,0,,11.0,,-11.0,10118.0,,280.0,62.0,-9999.0,,3.0,,5.0,726355-94871-2017
2017,1,27,1,,17.0,,-28.0,10119.0,,290.0,62.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,1,27,2,,17.0,,-44.0,10122.0,,290.0,62.0,-9999.0,-1.0,-9999.0,,,726355-94871-2017
2017,1,27,3,,11.0,,-44.0,10123.0,,290.0,57.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,27,4,,11.0,,-39.0,10124.0,,290.0,62.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,27,5,,11.0,,-44.0,10124.0,,280.0,72.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,27,6,,,6.0,,-50.0,10122.0,,,62.0,,,0.0,-1.0,726355-94871-2017
2017,1,27,7,,,0.0,,-56.0,10122.0,,,67.0,,,0.0,,726355-94871-2017
2017,1,27,8,,,0.0,,-50.0,10122.0,,,67.0,,,0.0,,726355-94871-2017
2017,1,27,9,,,0.0,,-56.0,10120.0,,,51.0,,,0.0,,726355-94871-2017
2017,1,27,10,,,0.0,,-50.0,10116.0,,,62.0,,,0.0,,726355-94871-2017
2017,1,27,11,,-6.0,,-44.0,10119.0,,270.0,72.0,-9999.0,,0.0,-9999.0,,726355-94871-2017
2017,1,27,12,,,,10120.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
2017,1,27,13,,,,10119.0,,,,-9999.0,,0.0,-9999.0,,,726355-94871-2017
