,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,4,22,,,10120.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,22,,,10125.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,22,,,10132.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,22,,,10136.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,22,,,10139.0,,20.0,51.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,22,,,10139.0,,10.0,46.0,-9999.0,,0.0,,-1.0,,723403-13963-2017
2017,4,22,,,10143.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,22,,,10141.0,,20.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,22,,,10141.0,,40.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,22,,,10142.0,,10.0,46.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,4,22,,,10149.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,23,,,10155.0,,,-9999.0,,0.0,,,,,723403-13963-2017
2017,4,23,,,10162.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,23,,,10167.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,23,,,10172.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,23,,,89.0,10172.0,350.0,62.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,23,,,89.0,10172.0,360.0,57.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,23,,,83.0,10171.0,360.0,41.0,-9999.0,,0.0,,-1.0,,723403-13963-2017
2017,4,23,,,89.0,10165.0,340.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,23,,,83.0,10161.0,340.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,23,,,83.0,10162.0,350.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,23,,,83.0,10163.0,340.0,51.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,23,,,78.0,10163.0,340.0,46.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,4,23,,,78.0,10171.0,320.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,23,,,78.0,10173.0,330.0,57.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,23,,,72.0,10175.0,330.0,72.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,23,,,72.0,10176.0,340.0,51.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,23,,,67.0,10174.0,350.0,72.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,23,,,56.0,10169.0,350.0,62.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,23,,,44.0,10165.0,350.0,72.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,23,,,39.0,10159.0,340.0,77.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,23,,,44.0,10146.0,340.0,57.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,23,,,28.0,10144.0,350.0,72.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,28.0,10144.0,350.0,46.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,39.0,10147.0,350.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,39.0,10150.0,330.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,50.0,10151.0,320.0,21.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,50.0,10151.0,340.0,26.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,78.0,10153.0,300.0,46.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,78.0,10153.0,310.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,67.0,10151.0,330.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,67.0,10150.0,290.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,11.0,10141.0,340.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,28.0,10130.0,,,,,,,,,723403-13963-2017
2017,4,24,,,39.0,10105.0,130.0,21.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,50.0,10091.0,110.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,28.0,10081.0,140.0,36.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,24,,,56.0,10080.0,130.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,4,25,,,61.0,10074.0,140.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,4,25,,,83.0,10070.0,130.0,36.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,4,25,,,89.0,10072.0,150.0,21.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,25,,,94.0,10072.0,160.0,31.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,25,,,10075.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10072.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,89.0,10074.0,160.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,25,,,83.0,10058.0,180.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,4,25,,,83.0,10059.0,160.0,15.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,4,25,,,10062.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10061.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10058.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10052.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10049.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10039.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10028.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10016.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10009.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10006.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,25,,,10003.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,26,,,10000.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,26,,,10004.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10008.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10013.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10009.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10012.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10007.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10007.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10005.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10007.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10013.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10015.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10013.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10014.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,-9999.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10014.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10012.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10008.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,10001.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,,9993.0,320.0,46.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,26,,,,9992.0,350.0,21.0,-9999.0,-9999.0,,,,,723403-13963-2017
2017,4,26,,,,9993.0,,,,,,,,,723403-13963-2017
2017,4,26,,,,9981.0,160.0,36.0,-9999.0,51.0,-9999.0,,,,723403-13963-2017
2017,4,26,,,,9978.0,180.0,21.0,-9999.0,25.0,-9999.0,,,,723403-13963-2017
2017,4,27,,,,9987.0,200.0,36.0,-9999.0,36.0,,,,,723403-13963-2017
2017,4,27,,,10005.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,27,,,10015.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,27,,,10033.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,27,,,10045.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,27,,,94.0,10053.0,290.0,57.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,27,,,89.0,10065.0,280.0,67.0,-9999.0,,0.0,,13.0,,723403-13963-2017
2017,4,27,,,83.0,10063.0,290.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,27,,72.0,,72.0,,,21.0,,,0.0,,,723403-13963-2017
2017,4,27,,,83.0,10099.0,330.0,21.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,4,27,,,78.0,10105.0,310.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,4,27,,,94.0,10106.0,100.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,4,27,,,94.0,10108.0,130.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,4,27,,,10102.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,27,,,10088.0,-9999.0,,,,,,0.0,,,723403-13963-2017
2017,4,27,,,10087.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,27,,,10077.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,28,,,10074.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,28,,,10076.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,28,,,10076.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,28,,,10082.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,28,,,10089.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,28,,,10088.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,28,,,10086.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,28,,,10082.0,,60.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,4,28,,,10078.0,,60.0,26.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,28,,,10078.0,,60.0,21.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,28,,,10078.0,,70.0,31.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,28,,,10080.0,,50.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,28,,,10083.0,,70.0,36.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,28,,,10077.0,,80.0,41.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,4,28,,,10075.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,28,,,10071.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,28,,,10073.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,28,,,10071.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,28,,,10063.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,28,,,10064.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,28,,,10063.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,28,,,10058.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,28,,,10055.0,,,,,,,,-9999.0,,723403-13963-2017
2017,4,28,,,10056.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10058.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10063.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10070.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10080.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10085.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10076.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10075.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10063.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10062.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10065.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10071.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10069.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10073.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10080.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10083.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10081.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10080.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10075.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10073.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10070.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10063.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10054.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10047.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,29,,,10049.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,30,,,-9999.0,,,-9999.0,,,,,,,723403-13963-2017
2017,4,30,,,10046.0,,,-9999.0,,3.0,-9999.0,,,,723403-13963-2017
2017,4,30,,,10059.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,30,,,10058.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,30,,,10041.0,,,-9999.0,,5.0,-9999.0,,,,723403-13963-2017
2017,4,30,,,10054.0,,,,,,,56.0,,,723403-13963-2017
2017,4,30,,,-9999.0,,,-9999.0,,7.0,,,,,723403-13963-2017
2017,4,30,,,-9999.0,,70.0,21.0,-9999.0,15.0,-9999.0,,,,723403-13963-2017
2017,4,30,,,10043.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,30,,,10028.0,,70.0,41.0,-9999.0,,3.0,-9999.0,,,723403-13963-2017
2017,4,30,,,10038.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,30,,,-9999.0,,,-9999.0,,5.0,-9999.0,,,,723403-13963-2017
2017,4,30,,,10053.0,,,-9999.0,,,,599.0,,,723403-13963-2017
2017,4,30,,,10055.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,30,,,10056.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,30,,,10053.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,30,,,10057.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,30,,,10053.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,30,,,10063.0,,,-9999.0,,,,,,,723403-13963-2017
2017,4,30,,,10063.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,30,,,10066.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,4,30,,,10061.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,4,30,,,10058.0,,,,,,,,,,723403-13963-2017
2017,4,30,,,78.0,10062.0,240.0,,,,,,-9999.0,,723403-13963-2017
2017,5,1,,,67.0,10073.0,220.0,67.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,72.0,10071.0,180.0,46.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,83.0,10069.0,180.0,62.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,5,1,,,83.0,10073.0,220.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,78.0,10070.0,210.0,57.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,56.0,10069.0,230.0,62.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,33.0,10071.0,220.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,94.0,,28.0,,,41.0,,,0.0,,,723403-13963-2017
2017,5,1,,94.0,,28.0,,,67.0,,,0.0,,,723403-13963-2017
2017,5,1,,83.0,,33.0,,,62.0,,,0.0,,,723403-13963-2017
2017,5,1,,89.0,,33.0,,,46.0,,,0.0,,,723403-13963-2017
2017,5,1,,94.0,,33.0,,,57.0,,,0.0,,,723403-13963-2017
2017,5,1,,94.0,,39.0,,,62.0,,,0.0,,,723403-13963-2017
2017,5,1,,,39.0,10112.0,260.0,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,5,1,,,50.0,10114.0,270.0,82.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,50.0,10115.0,270.0,72.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,50.0,10112.0,250.0,77.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,33.0,10108.0,260.0,77.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,11.0,10108.0,290.0,93.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,17.0,10109.0,280.0,82.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,1,,,10110.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,1,,,-6.0,10113.0,260.0,82.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,10116.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,2,,,33.0,10124.0,310.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,61.0,10133.0,,,,,,,,,723403-13963-2017
2017,5,2,,,17.0,10138.0,290.0,46.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,61.0,10147.0,240.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,72.0,10150.0,240.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,78.0,10152.0,250.0,21.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,83.0,10171.0,220.0,15.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,83.0,10174.0,240.0,26.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,89.0,10177.0,240.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,78.0,10173.0,210.0,46.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,50.0,10171.0,230.0,51.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,78.0,10164.0,220.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,2,,,10155.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,2,,,10150.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,2,,,10145.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,2,,,10141.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10138.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10141.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10146.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10149.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10152.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10148.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10142.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10135.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10133.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10129.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10129.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,5,3,,,10132.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,5,3,,,10132.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,5,3,,,10137.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,3,,,10116.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,5,3,,,10109.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,5,3,,,10130.0,,,-9999.0,,5.0,-9999.0,,,,723403-13963-2017
2017,5,3,,,10123.0,,70.0,46.0,-9999.0,58.0,,,,,723403-13963-2017
2017,5,3,,,10131.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,5,3,,,10105.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,5,3,,,10094.0,,80.0,51.0,-9999.0,79.0,-9999.0,,,,723403-13963-2017
2017,5,3,,,10094.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,5,3,,,10054.0,,,,,,,,,,723403-13963-2017
2017,5,4,,,10081.0,-9999.0,,,,,335.0,,,,723403-13963-2017
2017,5,4,,,10060.0,,,,,,,13.0,,,723403-13963-2017
2017,5,4,,,-9999.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,5,4,,,10076.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,5,4,,,10071.0,,,,,,,,,,723403-13963-2017
2017,5,4,,,10060.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,5,4,,,-9999.0,,,-9999.0,,2.0,,,,,723403-13963-2017
2017,5,4,,,10059.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,5,4,,,10059.0,,,-9999.0,,-9999.0,,,,,723403-13963-2017
2017,5,4,,,10065.0,,,,,-9999.0,,,,,723403-13963-2017
2017,5,4,,,89.0,10070.0,310.0,93.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,5,4,,,83.0,10080.0,320.0,77.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,5,4,,94.0,,89.0,,,62.0,,-1.0,,28.0,,723403-13963-2017
2017,5,4,,94.0,,78.0,,,72.0,,-1.0,-9999.0,,,723403-13963-2017
2017,5,4,,,78.0,10100.0,320.0,46.0,-9999.0,-1.0,-9999.0,,,,723403-13963-2017
2017,5,4,,,72.0,10109.0,320.0,98.0,-9999.0,,0.0,-9999.0,,,723403-13963-2017
2017,5,4,,94.0,,78.0,,,88.0,,,3.0,,,723403-13963-2017
2017,5,4,,94.0,,83.0,,,88.0,,,5.0,,,723403-13963-2017
2017,5,4,,,89.0,10105.0,310.0,82.0,-9999.0,,3.0,,10.0,,723403-13963-2017
2017,5,4,,,89.0,10109.0,320.0,77.0,-9999.0,,5.0,-9999.0,,,723403-13963-2017
2017,5,4,,,89.0,10107.0,330.0,67.0,-9999.0,10.0,-9999.0,,,,723403-13963-2017
2017,5,4,,,94.0,10110.0,360.0,36.0,-9999.0,10.0,-9999.0,,,,723403-13963-2017
2017,5,4,,,94.0,10112.0,,,,-9999.0,,,,,723403-13963-2017
2017,5,4,,,94.0,10113.0,,,,,,,-9999.0,,723403-13963-2017
2017,5,5,,,10113.0,,,-9999.0,,0.0,,,,,723403-13963-2017
2017,5,5,,,10116.0,,,-9999.0,,0.0,-9999.0,,,,723403-13963-2017
2017,5,5,,,10118.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,5,,,10116.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,5,,,83.0,10110.0,300.0,46.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,78.0,10105.0,300.0,46.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,72.0,10099.0,300.0,57.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,67.0,10095.0,300.0,57.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,67.0,10096.0,300.0,57.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,67.0,10103.0,300.0,31.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,67.0,10109.0,320.0,41.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,78.0,10115.0,300.0,57.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,78.0,10120.0,310.0,62.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,83.0,10121.0,320.0,62.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,72.0,10124.0,320.0,62.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,72.0,10125.0,340.0,72.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,78.0,10127.0,330.0,62.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,72.0,10125.0,330.0,88.0,,4.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,61.0,10123.0,320.0,72.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,61.0,10120.0,340.0,93.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,56.0,10119.0,330.0,72.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,67.0,10117.0,350.0,46.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,5,,,50.0,10120.0,330.0,67.0,,2.0,,,0.0,-9999.0,723403-13963-2017
2017,5,6,,,50.0,10123.0,350.0,57.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,6,,,61.0,10127.0,350.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,6,,,61.0,10132.0,290.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,6,,,72.0,10137.0,310.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,6,,,94.0,10137.0,260.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,6,,,89.0,10137.0,250.0,36.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,6,,,89.0,10131.0,250.0,15.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,6,,,83.0,10132.0,250.0,26.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,6,,,89.0,10148.0,250.0,31.0,,0.0,,,0.0,-9999.0,723403-13963-2017
2017,5,6,,,10150.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,6,,,10148.0,,,,,,,,-9999.0,,723403-13963-2017
2017,5,6,,,94.0,10148.0,270.0,51.0,,0.0,,,0.0,-9999.0,723403-13963-2017
