,,,,,YEAR,MONTH,DAY,HOUR,AIR-TEMP,DEW-POINT-TEMP,SEA-LEVEL-PRESSURE,WIND-DIRECTION,WIND-SPEED,SKY-CONDITION,RAIN-1HR,RAIN-6HR,SATELLITE-INFO
2017,10,14,13,,,0.0,-9999.0,280.0,,36.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,14,15,,,10115.0,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,14,16,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,14,17,,,-9999.0,,10.0,-9999.0,,,,,,,,406356-99999-2017
2017,10,14,18,,,-9999.0,,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,10,14,19,,,-9999.0,,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,10,14,20,,,,,0.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,14,21,,,,,,15.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,14,22,,,,,,15.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,14,23,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,15,1,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,15,2,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,15,3,,,10122.0,-9999.0,,,,,6.0,-9999.0,,,,406356-99999-2017
2017,10,15,4,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,15,5,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,10,15,6,,,10138.0,-9999.0,,,,,7.0,-9999.0,,,,406356-99999-2017
2017,10,15,7,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,10,15,8,,,-9999.0,,10.0,,36.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,15,9,,,-9999.0,,20.0,,31.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,15,10,,,-9999.0,,,36.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,15,11,,,-9999.0,,,36.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,15,12,,,10116.0,,,30.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,15,15,,,,,,,,,,1.0,-9999.0,,,406356-99999-2017
2017,10,15,18,,,0.0,-9999.0,200.0,,31.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,15,19,,,0.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,15,20,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,10,15,21,,,-9999.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,15,22,,,0.0,-9999.0,340.0,,21.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,15,23,,,0.0,-9999.0,320.0,,31.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,16,3,,,10136.0,,,,,,0.0,,,,0.0,406356-99999-2017
2017,10,16,4,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,16,5,,,-9999.0,,,,,,0.0,,,,0.0,406356-99999-2017
2017,10,16,6,,,10136.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,10,16,7,,,0.0,-9999.0,140.0,,21.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,16,8,,,0.0,-9999.0,240.0,,26.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,16,9,,,,,,,,,,1.0,-9999.0,,,406356-99999-2017
2017,10,16,10,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,16,11,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,16,12,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,13,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,14,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,15,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,16,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,17,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,18,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,19,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,20,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,21,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,22,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,16,23,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,17,0,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,17,1,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,17,2,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,17,3,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,17,4,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,17,5,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,17,6,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,17,7,,,0.0,-9999.0,170.0,,26.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,17,8,,,-9999.0,,,36.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,17,9,,,10130.0,,,30.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,17,10,,,-9999.0,,,41.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,17,11,,,-9999.0,,,41.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,17,12,,,0.0,10122.0,180.0,,20.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,17,13,,,-9999.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,17,14,,,0.0,-9999.0,220.0,,36.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,17,15,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,17,16,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,17,17,,,,,,15.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,17,18,,,,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,17,19,,,,,,26.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,17,20,,,-9999.0,,15.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,17,21,,,-9999.0,,15.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,17,22,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,17,23,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,18,0,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,18,1,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,18,2,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,18,3,,,,,,60.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,18,4,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,18,5,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,18,6,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,18,7,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,18,8,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,18,9,,,10152.0,,90.0,,30.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,18,12,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,18,13,,,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,18,14,,,,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,18,15,,-9999.0,,90.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,10,18,16,,,-9999.0,,10.0,-9999.0,,,,,,,,406356-99999-2017
2017,10,18,18,,,,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,18,19,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,18,20,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,19,0,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,19,2,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,19,3,,,,,,40.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,19,4,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,19,5,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,19,6,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,19,7,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,8,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,9,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,10,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,11,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,12,,,-9999.0,,15.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,19,13,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,14,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,15,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,16,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,17,,,,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,19,18,,,,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,19,19,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,20,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,19,21,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,22,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,19,23,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,20,0,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,1,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,2,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,3,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,20,4,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,20,5,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,20,6,,,-9999.0,,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,10,20,7,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,20,8,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,9,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,20,10,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,11,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,12,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,13,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,14,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,15,,,,,,26.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,20,16,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,17,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,18,,,,,,15.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,20,19,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,20,20,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,20,21,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,20,22,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,20,23,,,-9999.0,,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,10,21,0,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,21,1,,,-9999.0,,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,10,21,2,,,,,0.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,21,3,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,21,5,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,21,6,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,21,7,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,21,8,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,21,9,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,21,10,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,21,11,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,21,12,,,,,,,,,,1.0,-9999.0,,,406356-99999-2017
2017,10,21,13,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,21,14,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,21,15,,,,,,,,,,1.0,-9999.0,,,406356-99999-2017
2017,10,21,16,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,21,17,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,21,18,,,,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,21,20,,,-9999.0,,10.0,-9999.0,,,,,,,,406356-99999-2017
2017,10,21,21,,,-9999.0,,10.0,-9999.0,,,,,,,,406356-99999-2017
2017,10,21,22,,,-9999.0,,10.0,-9999.0,,,,,,,,406356-99999-2017
2017,10,21,23,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,22,0,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,22,1,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,22,2,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,22,3,,,-9999.0,,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,10,22,4,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,22,5,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,22,6,,,,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,22,7,,,-9999.0,,15.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,22,8,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,22,9,,,,,,,,,,6.0,-9999.0,,,406356-99999-2017
2017,10,22,10,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,22,11,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,22,12,,,,,,,,,,6.0,-9999.0,,,406356-99999-2017
2017,10,22,13,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,22,14,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,22,15,,,,,,,,,,2.0,-9999.0,,,406356-99999-2017
2017,10,22,16,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,22,17,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,22,18,,,,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,22,19,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,22,21,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,22,23,,,-9999.0,,10.0,-9999.0,,,,,,,,406356-99999-2017
2017,10,23,2,,,-9999.0,,10.0,-9999.0,,,,,,,,406356-99999-2017
2017,10,23,3,,,10137.0,,90.0,,10.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,23,5,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,6,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,7,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,8,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,9,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,10,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,11,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,12,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,13,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,14,,,0.0,-9999.0,160.0,,46.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,23,15,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,16,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,17,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,18,,,,,,30.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,23,19,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,20,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,21,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,22,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,23,23,,,,,,15.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,24,0,,,-9999.0,,10.0,-9999.0,,,,,,,,406356-99999-2017
2017,10,24,1,,,,,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,24,2,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,24,3,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,24,4,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,24,5,,,,,0.0,,,0.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,24,6,,,0.0,10160.0,270.0,,10.0,,,,6.0,-9999.0,-9999.0,406356-99999-2017
2017,10,24,7,,,0.0,-9999.0,,,,15.0,,,,0.0,-9999.0,406356-99999-2017
2017,10,24,8,,,0.0,-9999.0,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,24,9,,,0.0,10157.0,180.0,,10.0,,,,7.0,-9999.0,-9999.0,406356-99999-2017
2017,10,24,10,,,0.0,-9999.0,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,24,11,,,-9999.0,,15.0,-9999.0,,,,,,,,406356-99999-2017
2017,10,24,12,,,,,,,,,,6.0,-9999.0,,,406356-99999-2017
2017,10,24,13,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,24,14,,,0.0,-9999.0,180.0,,51.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,24,15,,,,,,,,,,2.0,-9999.0,,,406356-99999-2017
2017,10,24,16,,,,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,24,17,,,,,,36.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,24,18,,,,,,20.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,24,19,,,-9999.0,,10.0,,,0.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,24,21,,,-9999.0,,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,10,24,22,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,24,23,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,25,1,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,25,2,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,25,3,,,,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,25,4,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,25,5,,,,,,,,,,0.0,-9999.0,,,406356-99999-2017
2017,10,25,6,,,10168.0,,90.0,,40.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,25,7,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,25,8,,,-9999.0,,90.0,,26.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,25,9,,,-9999.0,,,46.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,25,10,,,-9999.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,25,11,,,-9999.0,,,36.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,25,12,,,0.0,10158.0,180.0,,20.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,25,13,,,-9999.0,,,36.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,25,14,,,0.0,-9999.0,200.0,,26.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,25,15,,,,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,25,16,,,-9999.0,,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,10,25,17,,,0.0,-9999.0,,,,31.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,25,18,,,10176.0,,90.0,,20.0,,,,2.0,-9999.0,-9999.0,406356-99999-2017
2017,10,25,19,,,-9999.0,,80.0,,15.0,-9999.0,-9999.0,-9999.0,,,,406356-99999-2017
2017,10,25,20,,,0.0,-9999.0,,5.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,25,21,,,0.0,-9999.0,,-9999.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,25,22,,,-9999.0,,90.0,,21.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,25,23,-9999.0,,,,,,0.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,26,0,,,-9999.0,,,46.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,1,,,-9999.0,,,51.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,2,,,-9999.0,,,57.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,3,,,,,,50.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,4,,,-9999.0,,,51.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,6,,,,,,40.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,9,,,,,,60.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,10,,,-9999.0,,,57.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,11,,,-9999.0,,,62.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,12,,,10138.0,,90.0,,20.0,,,,5.0,-9999.0,-9999.0,406356-99999-2017
2017,10,26,13,,,-9999.0,,,51.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,26,14,,,-9999.0,,,36.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,26,15,,,10142.0,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,16,,,-9999.0,,,36.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,26,17,,,-9999.0,,,31.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,26,18,,,10155.0,,90.0,,10.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,26,19,,,-9999.0,,,26.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,20,,,-9999.0,,,26.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,21,,,-9999.0,,,31.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,22,,,-9999.0,,,26.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,26,23,,,-9999.0,,,21.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,27,0,,,-9999.0,,,,,,0.0,,,,0.0,406356-99999-2017
2017,10,27,2,,,-9999.0,,,26.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,27,3,,,,,,,,,,2.0,-9999.0,,,406356-99999-2017
2017,10,27,4,-9999.0,,,,,0.0,-9999.0,-9999.0,,,,,,406356-99999-2017
2017,10,27,5,-9999.0,,,,-9999.0,,,,,,,,,406356-99999-2017
2017,10,27,6,,,-9999.0,,,15.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,27,7,,,-9999.0,,,15.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,27,8,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,10,27,9,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,10,27,10,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,27,11,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,27,12,,,0.0,10138.0,190.0,,21.0,,,,7.0,-9999.0,-9999.0,406356-99999-2017
2017,10,27,13,,,-9999.0,,,15.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,27,14,,,-9999.0,,,15.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,27,15,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,27,16,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,27,17,,,-9999.0,,20.0,,21.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,27,18,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,10,27,19,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,10,27,20,,,-9999.0,,,10.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,27,21,,,-9999.0,,,,,,0.0,,,,0.0,406356-99999-2017
2017,10,27,22,,,0.0,-9999.0,150.0,,10.0,,,,0.0,-9999.0,-9999.0,406356-99999-2017
2017,10,27,23,,,-9999.0,-9999.0,,,,,0.0,-9999.0,,,,406356-99999-2017
2017,10,28,0,,,-9999.0,-9999.0,,-9999.0,-9999.0,,,,,,,406356-99999-2017
2017,10,28,1,,,-9999.0,,,26.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,28,2,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,28,3,,,10131.0,,90.0,,20.0,,,,3.0,-9999.0,-9999.0,406356-99999-2017
2017,10,28,4,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,28,5,,,-9999.0,,,21.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
2017,10,28,6,,,,,,30.0,,,,,-9999.0,-9999.0,,406356-99999-2017
2017,10,28,7,,,-9999.0,,,51.0,-9999.0,-9999.0,-9999.0,,,,,406356-99999-2017
